mu1,mu2
3.750212322425114,0.0
2.475830717139832,0.0
4.216371648409694,0.0
4.201273564285621,0.0
2.551073506701053,0.0
3.1466475886040386,0.0
3.8463877882653383,0.0
2.820319243095503,0.0
4.687647923258229,0.0
5.428848095545376,0.0
6.403897958006291,0.0
3.577181895949688,0.0
2.998913026240796,0.0
6.025916546107361,0.0
5.407266629763864,0.0
4.552117815221607,0.0
1.8333158585213976,0.0
3.410520801050669,0.0
3.8525701142987097,0.0
3.8862688419001827,0.0
2.883676229074541,0.0
3.491298879497121,0.0
3.1179641054581437,0.0
3.526849890707374,0.0
4.045164473730919,0.0
5.256734432325661,0.0
2.4343152921362816,0.0
3.3888574223297674,0.0
1.1328925635774487,0.0
3.960215764133699,0.0
3.1446547734776806,0.0
1.4148719825044063,0.0
6.020976808516073,0.0
2.9875448086457377,0.0
3.390751312092732,0.0
2.5390875614211135,0.0
6.4746371096276265,0.0
2.3148368696405273,0.0
2.97907142216671,0.0
4.114634796889648,0.0
3.178974821361809,0.0
1.5839099786387876,0.0
3.5498757917803285,0.0
3.8728980144196647,0.0
3.888330360612137,0.0
4.028138523541475,0.0
3.9419158755497783,0.0
2.4415599529831806,0.0
4.570475178573038,0.0
1.1972498556632214,0.0
5.641781562182432,0.0
4.045229617941173,0.0
5.114510627894786,0.0
1.5566223410109816,0.0
4.572333689115238,0.0
2.406820588405961,0.0
4.7490856155277665,0.0
3.2865327803684314,0.0
5.249404761429279,0.0
5.312854902485314,0.0
2.9244381902664793,0.0
2.361600602123614,0.0
5.337738344156764,0.0
3.3858276021396843,0.0
5.3776478012813635,0.0
3.3639841574690794,0.0
5.425452766841332,0.0
5.383030007485027,0.0
6.0604359187302,0.0
5.602888541358935,0.0
4.39571808768209,0.0
2.6916324623850936,0.0
3.9184784392946717,0.0
3.227380744791951,0.0
1.4444468426895165,0.0
3.0204510548226082,0.0
2.7894758551934715,0.0
6.582376690733835,0.0
4.246531094087753,0.0
6.582376690733835,0.0
3.7612370010891736,0.0
0.1868517539488308,0.0
1.8308000736460102,0.0
5.075197813234623,0.0
3.716494006596607,0.0
2.147279145608632,0.0
2.255219196904052,0.0
5.257143543795837,0.0
4.249054827347645,0.0
4.674473756519264,0.0
5.448653325458974,0.0
4.481662599273386,0.0
3.3493108008679693,0.0
2.2254144551979373,0.0
6.8918045326439294,0.0
2.489740257811083,0.0
4.764298426425393,0.0
3.764189058635419,0.0
5.406770512065464,0.0
3.696138693058295,0.0
2.138410463117148,0.0
2.7076600649468894,0.0
0.7184796632798358,0.0
5.8396407450535985,0.0
4.319695743422891,0.0
2.0672041402134447,0.0
3.4299071850993945,0.0
3.202629521076055,0.0
2.881046325418021,0.0
2.107846191879892,0.0
1.2997670078305523,0.0
3.497395373140375,0.0
4.171807421320352,0.0
4.104587876108945,0.0
2.81420771307324,0.0
3.38610213236403,0.0
2.0348607959394913,0.0
3.828827677420623,0.0
2.9242058802687234,0.0
2.7473140557127795,0.0
5.816752181118518,0.0
1.9553712677558504,0.0
3.716382801051452,0.0
3.5629914800578044,0.0
2.5736610906390007,0.0
2.649048062119557,0.0
6.621948799627093,0.0
4.006533232410086,0.0
4.189354261509269,0.0
3.641192228189809,0.0
6.382417769274403,0.0
4.089141221795618,0.0
4.704743905740098,0.0
3.084443345832307,0.0
1.3230424200340782,0.0
4.795482106933859,0.0
5.2482578558604835,0.0
1.6693058611593758,0.0
4.549542450717684,0.0
3.015719927411637,0.0
4.258358441570737,0.0
3.997480440880561,0.0
2.2385924993435324,0.0
2.322013798973624,0.0
2.4426983089094048,0.0
1.3061502373219622,0.0
3.346005981150582,0.0
2.024585458582279,0.0
2.6514009793819864,0.0
4.738099100201444,0.0
3.9065419154756276,0.0
3.8042376283694486,0.0
2.2014287888001176,0.0
2.8512011394620824,0.0
2.4978441186883122,0.0
4.133222051726591,0.0
3.3150201227189493,0.0
1.9508819342156425,0.0
2.5915384999442237,0.0
3.411401297488652,0.0
2.51051737744186,0.0
2.9703651584580815,0.0
3.8964528350606615,0.0
3.2747375305845248,0.0
4.737115863726418,0.0
5.196430357216238,0.0
7.79985091075711,0.0
4.132016476479293,0.0
5.987464982986811,0.0
4.211207821154247,0.0
3.3094055712063333,0.0
4.756103846149982,0.0
3.2870850138733614,0.0
2.691167444981396,0.0
2.5560624366159748,0.0
4.705310448612353,0.0
2.4654103641837413,0.0
1.283557506661519,0.0
2.1700868446244255,0.0
3.966405932765522,0.0
4.160822419383603,0.0
5.892250329715592,0.0
4.863431258838583,0.0
0.7987076997755967,0.0
1.621748854436547,0.0
1.3894606386393074,0.0
3.6021521671741192,0.0
3.4047797563601256,0.0
3.657083967640162,0.0
4.704697388175332,0.0
4.203930706311458,0.0
1.6551289230409538,0.0
4.88141794361834,0.0
2.8282277773138356,0.0
4.03160181707779,0.0
2.8275984563747114,0.0
3.4599334676845346,0.0
3.3640514614129087,0.0
1.5137044005918194,0.0
1.8534628934282718,0.0
3.958390138717058,0.0
3.617525130369903,0.0
5.032251414187553,0.0
3.8781946235506286,0.0
6.92910136155359,0.0
4.622332231545464,0.0
5.685378517625035,0.0
3.9911778151269584,0.0
5.217400971817696,0.0
3.1383409228231507,0.0
2.462315992278829,0.0
3.061499742451365,0.0
2.4775495453187526,0.0
5.25410711229693,0.0
4.393177705236727,0.0
2.6263358074752077,0.0
3.7276847312629595,0.0
3.9694845655855553,0.0
3.0935610736493846,0.0
2.73403889236811,0.0
3.687620272614859,0.0
2.7975306496118177,0.0
0.9834858882375741,0.0
4.663452995926317,0.0
2.7382476485337595,0.0
3.696347458326607,0.0
3.434235670541018,0.0
4.051317046281742,0.0
6.05995301426335,0.0
3.282206197101977,0.0
4.009666871917837,0.0
3.253069458788542,0.0
2.5069420987540196,0.0
3.5206216842296234,0.0
4.3333417814140605,0.0
3.4662409821134728,0.0
3.599729530145049,0.0
2.509498304412694,0.0
2.2626316398096797,0.0
3.0228489853617013,0.0
1.7603313698713432,0.0
2.156628507604423,0.0
2.4742564130316196,0.0
3.7291776876522738,0.0
1.2386353114586002,0.0
3.2482348317550764,0.0
2.2095459978977594,0.0
6.180653845960178,0.0
3.328819145323991,0.0
5.254518695928617,0.0
2.551080233591532,0.0
2.4924079413749283,0.0
3.6467305351396626,0.0
2.1317271716081745,0.0
2.7843121824150856,0.0
5.393841455678324,0.0
5.232034153184642,0.0
3.6391110835675886,0.0
2.9663067978644193,0.0
3.187039382908229,0.0
0.9688055020764614,0.0
6.967863869724748,0.0
4.94582703688215,0.0
6.345295627955127,0.0
4.723235690811679,0.0
3.5576058649383455,0.0
3.1608024334186795,0.0
2.886198446016887,0.0
0.5491387060624765,0.0
4.94430240666866,0.0
3.6827926585834314,0.0
1.7028182985247566,0.0
2.9199208462861397,0.0
3.635633330666666,0.0
5.3270482346382195,0.0
2.574128021462005,0.0
2.206385253358464,0.0
1.6236757983307784,0.0
2.946001247546655,0.0
5.398288318844697,0.0
3.6644528957359057,0.0
5.396452495523834,0.0
3.672100259958655,0.0
3.6968910539273976,0.0
2.4139559282930287,0.0
1.6481709539164986,0.0
3.8665177555166768,0.0
2.836041803731722,0.0
3.5734459967000562,0.0
4.569394521793587,0.0
5.259450920844558,0.0
4.946903655326392,0.0
2.868668539846292,0.0
2.218823315169578,0.0
3.1724024953439725,0.0
4.257836831864341,0.0
5.923265478558805,0.0
3.5717017031778617,0.0
2.2747954323463393,0.0
3.5204488641682126,0.0
1.0008692153126293,0.0
4.288790837390695,0.0
7.937619337036906,0.0
4.735421844346671,0.0
6.400966369711622,0.0
2.960296080291509,0.0
2.935657079776642,0.0
3.4256041913053776,0.0
2.3554198072694525,0.0
1.984305047990453,0.0
4.299707064626575,0.0
5.430425508454632,0.0
3.068999254751157,0.0
3.143655366310081,0.0
4.137990217113249,0.0
2.0192462871330745,0.0
3.5952827744758338,0.0
1.591896665400588,0.0
0.6143062023863055,0.0
3.786332300440304,0.0
4.665402605941795,0.0
1.2423321848924032,0.0
2.3063309619963155,0.0
4.426495960878432,0.0
5.259051986550374,0.0
4.385583114540117,0.0
4.140040902051317,0.0
