mu1,mu2
4.492378652564836,0.7083305708624089
5.016409731394942,0.4966679175579452
4.687475630515957,0.017150326546158168
4.5048510445304535,-0.2689749451231245
4.346407042482805,-0.27508290632622207
2.8873597069521146,0.42306588130341083
4.951233480336925,0.215878206024908
4.574747776018273,0.5963634685087645
3.9181383434968664,-1.2592135671581173
4.3698702314431905,1.159961661393256
4.728126149410937,0.12956277806324945
4.202441876245405,0.6852947059798201
4.868023735064724,-0.4999614382095438
4.080855476658222,-0.6529082390614573
3.993817230817367,-0.6423113652428968
4.212457078958049,0.06650522024802175
5.412057255001605,1.2177433297703433
5.26519702690627,1.3572580420142781
4.46936971227908,0.510388258284695
5.024285059991664,0.5254910266523707
5.02968879681579,0.7831511758115616
4.494228354489437,0.23023734497341358
4.65896812426086,-0.18951243345719238
3.795304877453026,1.3271272312708997
4.8271053415132865,0.994028837931666
3.572250130860056,0.556583407784878
4.023875939862929,0.9263274835958866
4.194148132193872,-0.1291305616785623
4.395171083788709,0.40625739005325434
4.395171083788709,0.40625739005325434
4.323685798716737,0.4628370011041506
4.5659093682129805,-0.22890601213622197
4.71604457394355,0.6378356591594947
4.455603227636021,1.2055385533036405
5.455260690302168,-0.23838494148624517
5.141945145708297,1.4411507109633788
4.5995170262020055,-0.3878622494727346
4.016856489386519,-0.5227461134681548
4.179169090057729,0.0018019076907764137
4.122166544900754,0.43004007742001615
4.912465148871113,0.49661105351389323
4.9518902956816495,-0.23360453483960916
4.554041971629173,1.2686831805450236
5.64886935499063,1.1305406042088146
4.237374553159138,-0.5500331637245639
4.135550711693898,1.3489560574964414
5.115620609815702,-0.0881969772931524
4.165531938142014,0.6646546729631685
4.350857290673989,-0.06121251356117674
5.179013034411012,0.14643234242057707
4.917108954218377,-0.23428925929815062
4.746084707906353,0.5555466700714249
5.124513544338909,0.6563809764266264
4.373547957525501,0.29177944350033774
4.477697255961139,0.018705665211446107
5.873075520693858,0.3102975783924123
5.922824895239916,0.3971732053470339
3.3572213993861824,1.2147712774667068
5.062881212722436,0.8843314065333793
4.559307774111966,0.6365876726823436
4.214082393899748,-0.4683289039182559
4.542423232589683,0.00042670625669377626
4.430170468784788,0.6923087837936067
4.133278318542562,-0.25854781532823357
5.001653743214283,-0.29476393328428524
4.049164057538659,-0.6922229863754916
5.024893747328374,1.6645910597349134
4.9899051730658694,0.2731707149938542
4.436922843457092,-0.05294336672564079
4.8748852650898815,0.539789514508369
4.239090242430969,-0.24020373548213092
4.636298225002395,-0.18968196184127872
5.621798556575579,0.020013883966684243
4.054503191148885,-0.21666055125429978
4.555791962148865,0.3922955512754229
4.87602542375514,-0.24618818956531352
4.446411199427651,0.14748296386337523
4.396346215711669,-1.4087335083967367
4.632692050743933,-1.0111555871809421
4.432644438825205,-0.2495878618692122
4.293826553523464,0.035439794493215715
4.890496981033045,1.5536639663863576
4.628678135627467,0.6509503692551803
4.133569291195096,0.8550605591066858
