weight,ll,llt,prior
1.0,-26.20391560830388,-2.771720812601381,-5.333307088237396
1.0,-73.15277918241934,-2.7525157719047555,-7.758188938474366
1.0,-21.14677397121666,-2.711381035047853,-5.356732830550084
1.0,-31.03807690060044,-4.275030332880231,-4.211695059980949
1.0,-32.08747030928936,-4.387652112385263,-4.19408154120955
1.0,-25.36074235656549,-2.8378594032546234,-5.013536709138997
1.0,-21.809820624264862,-2.8115289329882915,-5.0543804745348275
1.0,-18.78161320304761,-2.7253668396546824,-5.443729480127343
1.0,-19.982994190269906,-2.9325516625038786,-4.757093081236255
1.0,-28.264256437027992,-3.957905826729645,-4.27731558662287
1.0,-38.44304792210669,-5.213661435959245,-4.092237694868886
1.0,-28.052382841963638,-2.9638993047267865,-5.097825392636643
1.0,-28.153689285818174,-3.829622334879498,-4.322890332943526
1.0,-18.605463678051677,-2.7551562390126367,-5.0194065758792625
1.0,-22.444759517210674,-2.8295198778965345,-4.939765191446924
1.0,-35.71989723070169,-3.9114395864937936,-4.673247007180018
1.0,-22.3478396430493,-2.7421492929411593,-5.2499002772772005
1.0,-23.890724311171386,-3.393816357713561,-4.487037151249528
1.0,-31.114702052109923,-3.599249277907522,-6.786597999885157
1.0,-26.514077071612057,-2.7671084131104804,-5.761621221391025
1.0,-20.58390330442514,-2.9830859884996777,-4.700074769057975
1.0,-46.52556281075993,-2.729541009292482,-6.629795926465431
1.0,-25.231574291118065,-3.393003105638287,-4.560605569573162
1.0,-40.83479585177156,-4.1543443332522285,-4.75172091381971
1.0,-23.306689915677914,-3.2370485839806062,-4.6003317321179
1.0,-18.8763055051338,-2.7912069300754183,-4.941653537322752
1.0,-19.849542525152128,-2.903305817580252,-5.829212621709221
1.0,-19.17321223320018,-2.8292610070541446,-4.868203534736794
1.0,-19.769487648758865,-2.877014267693542,-4.835500254621254
1.0,-18.387198282847272,-2.7100974125748336,-5.265955059337562
1.0,-31.921809151555124,-3.450243317106026,-4.645129372865998
1.0,-19.44673406210768,-2.7855972359420678,-4.992935412505089
1.0,-22.406632910072528,-3.088698723176573,-4.703638694964633
1.0,-29.06024656088946,-2.8105561281187024,-5.369983527063982
1.0,-83.2570569074536,-2.7109815814534164,-7.864090333049124
1.0,-75.08488811487966,-4.423473447951679,-5.989904118341254
1.0,-26.182864881559297,-3.0810521936641537,-4.750075777766421
1.0,-84.03328126136358,-6.720567175509194,-5.46771920155402
1.0,-19.352490608069306,-2.8035642209394123,-4.947526208144867
1.0,-26.095098694415675,-3.578120022250336,-4.3986886389773
1.0,-23.158404195752457,-3.2210559018160736,-4.5508092020921485
1.0,-48.40144219168688,-6.192856269423224,-4.089200699968118
1.0,-49.3119961281556,-6.06352293319135,-4.148510970044823
1.0,-24.844654000419936,-2.792592164172686,-5.227500661706653
1.0,-21.70676087616109,-2.727447336714979,-5.278303653527694
1.0,-58.623913120955706,-4.650281356548193,-5.23193502657432
1.0,-26.83674241659702,-3.115320822474499,-4.879554721637108
1.0,-72.693778448961,-4.268275555458582,-5.971349437845285
1.0,-22.93977749312064,-2.9993844959299403,-6.0245629412576065
1.0,-44.11560812563272,-5.412033097086062,-4.180428310287873
1.0,-24.687154205246983,-3.136253018099449,-4.656952074645281
1.0,-109.5890226218738,-4.461938828323539,-7.317623406269119
1.0,-29.525544937680785,-2.817154994861728,-5.376912823341206
1.0,-25.019115745658446,-3.10034602781467,-4.697812498979966
1.0,-46.38469178362877,-5.152244863868982,-4.513332254909028
1.0,-25.210030725116916,-3.265961889668468,-4.667058761085957
1.0,-33.66161254709356,-2.8352756529509695,-5.51541499939279
1.0,-22.006818588520183,-2.714375323997607,-5.415042951602353
1.0,-21.551125615280824,-3.1253581423272285,-4.597550479790757
1.0,-58.76761748580883,-2.7989713108708254,-6.587749828777023
1.0,-27.577988598741292,-3.2124679955400817,-6.518329462701366
1.0,-38.320298022463476,-5.2224378836073075,-4.1048948836173835
1.0,-34.96327296949284,-3.844397306728414,-4.513280285160486
1.0,-47.15044525354092,-2.778955070547021,-6.170411514909102
1.0,-19.432979941424023,-2.8504745026705347,-4.859197197318026
1.0,-68.38090379010208,-2.7828221232301726,-7.64704169832437
1.0,-29.15206031488043,-2.8118326155649167,-5.371371862982228
1.0,-22.709582009786942,-3.1845612538195383,-4.567950213254274
1.0,-25.02705406622659,-3.2344577410200834,-6.32287999426096
1.0,-98.7172413986471,-3.4977782685859697,-9.557522342708122
1.0,-20.983419197553214,-2.7962463022025617,-5.046827066192664
1.0,-45.81924605097659,-2.768035229684776,-6.143468978459411
1.0,-21.986263541994326,-3.032359108324376,-4.678538282024872
1.0,-22.841037909737548,-3.2894724276058045,-4.516679239618465
1.0,-37.85017091932704,-2.739959801844473,-5.9049834326524255
1.0,-31.49688233838159,-3.2321797957774243,-6.701253644691686
1.0,-19.140768710844725,-2.7670073242928632,-4.978858675413161
1.0,-19.08067034367433,-2.80821145372372,-4.9190038614013
1.0,-21.310146958851586,-2.714610650284701,-5.337144859753049
1.0,-33.16295456612898,-3.3836563054526128,-4.916731809539439
1.0,-18.61794987484,-2.7394759846787835,-5.047528515977739
1.0,-24.212878752345233,-3.385877611984667,-4.466085085387262
1.0,-33.23822408779044,-4.35336647530644,-4.231890636476641
1.0,-37.20114804565405,-4.784831844268053,-4.27772570763941
1.0,-23.23277889183678,-3.1581941217366998,-4.599818840879533
1.0,-52.3122624371695,-2.8127707415009486,-6.305561395444876
1.0,-24.949830955467977,-3.4284600471870297,-4.45618767065885
1.0,-55.702655728140186,-2.95428364784951,-6.229118910871971
1.0,-31.042217072550784,-3.5323421182534767,-4.565690966785248
1.0,-28.014531090533993,-2.892385018618466,-5.191205193119636
1.0,-24.535452093000593,-3.1315794829887347,-4.656621890513501
1.0,-53.0187491694179,-2.8672743432659464,-6.241500959019411
1.0,-26.86595028208923,-3.609750641889684,-4.399988939619033
1.0,-19.056252429733618,-2.7478137879636653,-5.072974789232506
1.0,-18.568015923948423,-2.750406001015566,-5.031776216151569
1.0,-24.893973970019893,-3.548995440781086,-4.402570490293601
1.0,-23.047015453166747,-3.1430061118775363,-4.6074474408741075
1.0,-21.364707708973285,-2.8359560070044703,-4.988362109471703
1.0,-23.5635127621055,-3.3489825139125706,-4.477458787589578
1.0,-19.34636288486741,-2.709877777275124,-5.337863715611597
1.0,-19.375437764805255,-2.8187178367875174,-5.707827511527432
1.0,-23.813998470929867,-3.2756650922403825,-6.392406868774833
1.0,-20.532153650019737,-2.9323534371181363,-4.750479779248874
1.0,-24.412912929798065,-3.2313081507799213,-4.573818637113709
1.0,-24.900492396885223,-3.0562127813310074,-6.264936667941305
1.0,-27.434515367127478,-2.8126367945647632,-6.065724348789371
1.0,-18.200461875631426,-2.712255507194978,-5.1931659555594
1.0,-41.56387410241824,-4.215022137691865,-4.749907464427253
1.0,-27.95049341216358,-3.005651944008125,-5.043957164941794
1.0,-31.338019941681836,-2.834061461671855,-5.421818127895177
1.0,-21.39070721997591,-2.8239866307323926,-4.919573325589923
1.0,-25.69202311931665,-3.3058680311657738,-4.55476368870878
1.0,-20.92180427358787,-2.9688245063978127,-4.767977899709377
1.0,-21.796765847428965,-3.1595101666436887,-4.586204033538631
1.0,-55.52636852833749,-2.953391915330763,-6.223241154776645
1.0,-54.54638616271833,-2.782219920280583,-6.45668812525188
1.0,-22.43434332249025,-2.775078981326681,-5.773087554815401
1.0,-27.04923837028972,-3.644181360945037,-4.4578172961267635
1.0,-21.89118269320044,-3.0159445744847506,-4.759991212902348
1.0,-71.96785497408301,-5.051212627000595,-5.590004968450514
1.0,-21.43853784103181,-2.803371401880402,-5.053425323631529
1.0,-22.46833222442433,-3.144142775377729,-4.593504594671727
1.0,-34.37913629372991,-4.692451862553456,-4.147421810651306
1.0,-24.247465943391216,-3.053699479872874,-6.123028572655061
1.0,-23.265239919356542,-3.2384421524542795,-4.596801320144317
1.0,-22.605353658927903,-3.0150377358206306,-4.710870458622236
1.0,-27.258532243460593,-3.5585313965156193,-4.529938578374365
1.0,-50.78173215038328,-3.322687197804928,-7.555231562549864
1.0,-27.825712707612244,-3.746877123722346,-4.353801036265599
1.0,-22.706052712175804,-3.243791057799632,-4.528487753974943
1.0,-22.998863686577252,-2.7669338345478773,-5.080222873851089
1.0,-109.39289166967514,-3.1247753047985762,-8.141508659556408
1.0,-147.30236156542367,-4.491680636859959,-8.759090100311216
1.0,-24.62675473540165,-2.943649335731605,-4.975518754344178
1.0,-19.63193162142202,-2.8279331135554733,-4.914854033445438
1.0,-22.16569469287775,-2.8233841258115833,-4.942133027841489
1.0,-22.750912422625888,-2.786242397856638,-5.14951512705191
1.0,-29.186663670302845,-2.808282182793198,-5.379665679336808
1.0,-26.61852288167305,-3.638126466178467,-4.440333973067797
1.0,-18.423967180111944,-2.711530137760156,-5.22479501811312
1.0,-70.58754451594899,-4.966705176402341,-5.570445202881819
1.0,-31.701882123569074,-2.888079435961729,-6.362737329207897
1.0,-18.806992809307005,-2.7822047383502158,-4.958720495060845
1.0,-28.425060848864096,-2.747401027365186,-5.958162760898418
1.0,-36.52454125610426,-4.523365682477929,-4.258725956830667
1.0,-21.042329108484836,-2.7114637455611663,-5.359279024755026
1.0,-34.265413698535085,-3.667339793081773,-4.762898717851658
1.0,-18.423855957524413,-2.7110689029007253,-5.317516161286756
1.0,-25.556576271847895,-3.0669395268339694,-4.744435347180122
1.0,-39.710155621979006,-2.7734671786425116,-6.489361127442883
1.0,-25.192052373291297,-2.7880875940842964,-5.769490047649151
1.0,-22.84850186006448,-3.2789252493097916,-4.530932138560106
1.0,-33.28120054771351,-3.7060445301713436,-4.5344704653415215
1.0,-22.02008251130184,-2.7942334616253515,-5.795121639016148
1.0,-24.399930350247978,-3.017398120292035,-4.8759984527777975
1.0,-19.239825036731094,-2.804575394896969,-5.67564858523603
1.0,-32.71426755627463,-3.027979309770342,-5.2186875350851345
1.0,-26.23493644477703,-2.8177495521545204,-5.861822243785961
1.0,-19.014580632062763,-2.8060158190764266,-5.66117928808482
1.0,-23.913814980722847,-3.0740313738131704,-6.135419402660277
1.0,-24.240446496270437,-2.874141124560901,-6.026925196440661
1.0,-18.424197820532246,-2.723560199648674,-5.108631700357432
1.0,-28.94662205239567,-3.4411877575789966,-4.558767874925061
1.0,-36.02750602868525,-2.814755041734478,-5.648922141175547
1.0,-23.41962320426446,-3.0982097307336094,-4.65474817293141
1.0,-33.96062032606795,-4.656551598694469,-4.178561183407675
1.0,-22.68383924078106,-3.2179250824409262,-4.584380767443724
1.0,-27.178919492227823,-3.37051623906598,-4.669345043489768
1.0,-24.181591446721143,-3.397909905371987,-6.48805799688602
1.0,-23.900296741429294,-2.7428915934410085,-5.315786039379223
1.0,-32.694310410186006,-3.397909905371987,-6.872805841698699
1.0,-27.107435676455125,-2.8635082771838007,-5.0284033987804495
1.0,-68.07372265733524,-6.472684297102802,-4.910717971407687
1.0,-36.186798484224646,-4.217696362328079,-4.373885920957694
1.0,-18.50239134890034,-2.741088555635368,-5.483011515168544
1.0,-19.688006447899106,-2.879075503053209,-4.826156663592434
1.0,-27.708938397934006,-3.8999165150503967,-4.300363036028731
1.0,-72.66263757469734,-3.800122530955691,-6.223200743619143
1.0,-34.28208860166388,-2.7751695390181346,-6.273046497172535
1.0,-78.79362695833444,-2.742495171377234,-7.514478039515388
1.0,-32.56524415926549,-2.709806665560838,-5.90266963545373
1.0,-38.01534609965578,-2.8244520750378106,-6.522787317333466
1.0,-18.232350372434183,-2.7162127069921045,-5.156343517522501
1.0,-23.349612587282916,-3.0351877017800133,-4.807977017772831
1.0,-38.87493196707546,-3.827241304813774,-4.855466420750194
1.0,-51.05089000746077,-3.63815246030219,-7.774894603175845
1.0,-30.31201154891895,-3.5983593478585068,-4.503920327801464
1.0,-23.96958527056186,-2.7115824799098913,-5.588864801958833
1.0,-25.274791945732318,-2.8625075810006817,-4.972674060576245
1.0,-40.45991217095562,-2.8124990564337353,-6.600162356253318
1.0,-23.595235462093438,-2.8864060899804134,-5.008964274112056
1.0,-34.92569628319025,-3.908310130586086,-4.641306299629681
1.0,-29.307252526964074,-3.429365274610157,-4.717559193286801
1.0,-45.41802831529681,-5.632579102384722,-4.15336935616194
1.0,-20.519424586890196,-2.9677705226700324,-5.96186179453578
1.0,-18.692067473094074,-2.7323681413592134,-5.0727914983998765
1.0,-29.000397806997103,-3.976771254770075,-4.329041630767607
1.0,-35.90221402656166,-2.9965903651723216,-5.385014459492239
1.0,-21.396045759333987,-3.1116836305015516,-4.610356947859984
1.0,-27.674227890822596,-3.3076277378912677,-4.742539495004283
1.0,-30.164068225416294,-3.937463153973847,-4.412667978209359
1.0,-37.4493938641864,-4.835297733439358,-4.17350878861333
1.0,-20.512434610414463,-2.9661443669132153,-4.715197463610817
1.0,-18.89591388661401,-2.7557113009457295,-5.038908407911338
1.0,-23.810378932269103,-2.7690325935876245,-5.099556232515563
1.0,-28.684607293549274,-3.353221020078929,-4.609673396476416
1.0,-20.708159398735,-3.0172662735349176,-4.672887910385838
1.0,-29.14413664818086,-4.0084956387874735,-4.315494881557395
1.0,-26.11473549972768,-2.841415394545,-5.031255158125892
1.0,-22.809222370089774,-3.27907703583882,-4.510830989456318
1.0,-35.524340523615386,-3.4005291957840007,-5.0022629775556
1.0,-35.235846219650824,-2.95780086679209,-6.596578854867208
1.0,-36.58562828396106,-4.088130751092649,-4.609117644785583
1.0,-20.095339983009925,-2.8791151295477055,-4.851978490208053
1.0,-25.563425951286526,-2.9381887843516137,-5.023604724028692
1.0,-218.6686681281854,-3.5311713013041377,-12.012497366315934
1.0,-29.190887438256745,-3.473067393578836,-4.679748615669471
1.0,-25.87323823685979,-3.42663177846502,-6.592242672761461
1.0,-23.844380798900854,-2.791503265630479,-5.186330949007197
1.0,-21.445259904399634,-2.7525128245855575,-5.176283905396126
1.0,-22.26340404241069,-2.906969829307861,-4.822780517520859
1.0,-23.36103607618272,-3.2617580834572806,-6.359129286904793
1.0,-19.23190749638068,-2.7723331697148756,-5.013095547585511
1.0,-20.954839231672572,-2.7100670890889917,-5.323303663438786
1.0,-26.632176428809224,-3.179188481749614,-4.80930877034892
1.0,-35.07719072979581,-4.806012069064096,-4.1540143585635505
1.0,-18.324965818996425,-2.7129065031231994,-5.312836336072963
1.0,-25.544531499557067,-2.7732167956913205,-5.904653111683885
1.0,-35.068996789501966,-4.394327449511965,-4.26660844581659
1.0,-19.12734481497759,-2.7123673776814057,-5.196388174648217
1.0,-23.18450578013801,-3.2208499502867465,-4.5515065801066275
1.0,-18.554837138071946,-2.741054413566279,-5.0426386714907565
1.0,-22.537669080353474,-2.793759650710191,-5.0074935761646895
1.0,-34.01742775213805,-3.815209767692706,-4.498736190566255
1.0,-32.61261820391228,-3.740557187935071,-4.494720652361213
1.0,-25.726773903230985,-3.6371768478708812,-4.388276165316525
1.0,-39.44266657518784,-4.827245988294035,-4.233282132555523
1.0,-22.32375766017338,-3.036822358488809,-4.682453623385761
1.0,-28.913406203659363,-4.018656445459717,-4.294190923154774
1.0,-24.694755110183415,-3.4712881980036556,-4.4671313566746385
1.0,-26.75271712866834,-2.7107519734187253,-5.69418810912044
1.0,-28.18043010149283,-2.818130794321076,-5.318779492463193
1.0,-24.95693241995581,-2.8492547084570186,-5.126902860137273
1.0,-32.26171570106803,-3.8493073237763373,-4.561798690267597
1.0,-54.2703418710973,-3.327779314901385,-5.815235929848706
1.0,-32.89874371547415,-3.5917560956797168,-4.5879928689375875
1.0,-18.95970814760995,-2.7631508292902,-4.985461123447415
1.0,-32.14095049775141,-3.0523480585196827,-5.168654282845756
1.0,-69.54955777762966,-4.092698996003733,-5.937520209946976
1.0,-26.463932586881384,-3.5171996576245026,-4.4411138329252395
1.0,-25.81740589034213,-3.005237327386897,-4.813683214193208
1.0,-28.724343231603843,-3.5814789418307136,-4.580810454990697
1.0,-29.34995373411637,-3.249315013579354,-4.7061107741947605
1.0,-20.248208102358213,-2.8210257397630696,-4.961192946788275
1.0,-66.06756270603643,-3.0730702472900395,-6.5058299163433
1.0,-20.02027953184062,-2.710725816569787,-5.3148906171279435
1.0,-39.826780818440625,-2.7624170312807252,-6.466886888079926
1.0,-38.5109482972169,-4.550453394954206,-7.700348886521906
1.0,-20.401948278471323,-2.7633922671637303,-5.096700004048818
1.0,-31.87093888923433,-3.036890523387493,-6.543703207162043
1.0,-20.091597312342174,-2.7486907548052515,-5.1240293537700845
1.0,-26.373252159641044,-3.055199802548003,-4.92129470314431
1.0,-26.703961332052252,-2.7112950515149556,-5.7014433591217655
1.0,-35.02166188832045,-3.0666537754493266,-5.272662046946792
1.0,-33.253285037868324,-3.4415322076034274,-4.876896326591321
1.0,-27.424396808711133,-3.54504215279632,-4.5475427298559
1.0,-20.280992642502905,-2.7100752389166685,-5.305185366029214
1.0,-32.71432422182769,-3.618331982792494,-4.566542498620653
1.0,-35.52299648812559,-4.855812910159356,-4.151902991054298
1.0,-38.12651587815785,-3.878466013781432,-4.793818655554638
1.0,-83.6449768290409,-2.801738692709301,-7.555969703743558
1.0,-20.499118874221587,-2.7577724377841006,-5.1168097010803955
1.0,-20.53705730464499,-2.9914306089009233,-5.983663362327919
1.0,-18.361016402739793,-2.717054544450953,-5.349279952953658
1.0,-44.24882302541724,-5.515002719104787,-4.153452379630346
1.0,-32.087643436847394,-4.448206077920392,-4.187159647039923
1.0,-51.57244822000523,-4.72356011546463,-4.914320582050486
1.0,-20.370357075621747,-2.922268572244194,-4.801468165138462
1.0,-31.64587381219187,-3.0083624700141542,-5.19621170020805
1.0,-20.308117808544612,-2.900905967221152,-4.783068383898848
1.0,-46.71274895914556,-2.710066425272057,-6.489154552911963
1.0,-18.52712458405262,-2.749943594002192,-5.019217031761116
1.0,-38.42513872762278,-4.4103001588040165,-4.361492543579281
1.0,-25.92407638391835,-2.718442383117164,-5.565534364660966
1.0,-24.24492082070666,-3.343518527917007,-4.552664523489616
1.0,-19.090647748909806,-2.7854153679104705,-4.938863236370659
1.0,-24.695566298942275,-3.343952465208554,-4.502552278575461
1.0,-20.36914931117556,-2.9828336773496535,-4.708544566650659
1.0,-25.869764422710563,-3.027946432243273,-4.92910457713858
1.0,-34.22895790966799,-4.573764809430813,-4.2429207788056065
1.0,-30.05179334257759,-4.193691887894108,-4.231594913729701
1.0,-39.23421538688439,-2.80385566982191,-5.799926729328792
1.0,-31.9394501346996,-2.9161761054104316,-5.321977309973829
1.0,-28.529690107145612,-2.734855026242327,-5.92036292523983
1.0,-33.83802737112675,-2.8263617678340154,-5.538273171324461
1.0,-28.346251590950278,-3.6695347526813595,-6.753082040767367
1.0,-22.00358223150961,-2.710163776464378,-5.428873262022343
1.0,-23.848714226549586,-2.904377831429161,-6.050633630382246
1.0,-20.570173337145583,-2.7953487101675503,-5.028903516002931
1.0,-24.777162403164947,-2.766665538851754,-5.706100384258281
1.0,-24.920160567376264,-3.1477539084313757,-4.762711489790784
1.0,-25.935866092585165,-3.6208880927524905,-4.374735863166919
1.0,-23.323195945029568,-3.1929003975501216,-4.643507326891243
1.0,-26.955630403927927,-3.608339069372077,-4.47916133154287
1.0,-35.90658074840107,-2.774498914281522,-6.337726860985304
1.0,-31.980153233833455,-2.7238195270680987,-5.732328403228739
1.0,-28.546075096249258,-3.4903483651202736,-4.515727552479042
1.0,-25.822655237470833,-2.8751115638788107,-5.123344460479707
1.0,-35.359545559963074,-2.80093202770132,-5.648569897024794
1.0,-27.038820328317932,-3.1737942135852664,-4.832163824570861
1.0,-27.96118099345549,-3.4101171336867546,-4.549488100043108
1.0,-38.56313285213321,-2.88951995763344,-5.630042140893794
1.0,-23.42169907582838,-3.3648582592357807,-4.475189636150997
1.0,-39.34648996768843,-5.253386608549132,-4.152628241525604
1.0,-19.463127264928616,-2.7097971737535236,-5.262745943275865
1.0,-62.72387245883003,-3.4070702203442225,-6.089760797766933
1.0,-30.637051761242688,-2.886330118452409,-5.309883127679016
1.0,-21.61244438193623,-2.9945863923532046,-4.706746045958611
1.0,-20.781122449598374,-2.7807930789338196,-4.985291298243235
1.0,-43.78243166752964,-3.073779021013464,-7.06587201977243
1.0,-21.14834203993967,-3.069182260773709,-4.633990628258443
1.0,-25.903277183191264,-2.7907293742448447,-5.116081236771387
1.0,-21.51959679445156,-3.0844684372112496,-4.624169732777439
1.0,-100.26314075944498,-3.5843721515471194,-7.4334410410567795
1.0,-27.702711035207365,-2.956061318895304,-5.092692951338613
1.0,-37.98080506618821,-2.730627514650218,-5.945664480646275
1.0,-20.400104001914304,-2.979986829338907,-4.718223170148443
1.0,-27.978505357796887,-2.9232367723052715,-4.974804194659511
1.0,-25.354155412562033,-3.5823031141466224,-4.411630264217049
1.0,-31.965272849008493,-3.793429814255208,-4.44676969011101
1.0,-23.680331207997337,-3.216445844070625,-4.566131380366677
1.0,-33.10042044923231,-4.293567398075787,-4.251399117021151
1.0,-47.52192552470366,-3.8910999048039523,-5.171248459140138
1.0,-43.03869051824803,-3.611044497359361,-5.162067730238969
1.0,-26.006133203864284,-2.8745862846461154,-5.132034632383655
1.0,-44.21052639155249,-4.913182544617904,-4.5253977791724145
1.0,-21.496634349746277,-3.0870356504930925,-4.655014732959955
1.0,-28.790491451428846,-3.8418156087307245,-4.407756770927632
1.0,-36.02116259193768,-3.139574708388304,-6.811719720202332
1.0,-20.934191885974105,-3.0453894855066075,-4.667400002572536
1.0,-20.093453746625435,-2.77458961387123,-5.591106139304218
1.0,-32.10546814870929,-3.548990104028263,-4.588717844643442
1.0,-30.724853837992043,-3.596182925658704,-4.5177510025942595
1.0,-20.091431470833037,-2.9048458083875195,-4.775168769085656
1.0,-27.89648056929746,-3.9146549079899824,-4.288188522387605
1.0,-31.490989552638023,-3.3741561881352258,-4.853614888524077
1.0,-20.641666776177036,-2.8089420823962463,-5.68030808131927
1.0,-18.75778735417266,-2.7697278113407786,-5.556224832341138
1.0,-23.744192483215258,-2.907770951630735,-4.86408408935947
1.0,-23.44782392644378,-3.2518996779573186,-4.59375032118086
1.0,-41.74211022679584,-3.120288405846539,-5.492772962758126
1.0,-46.64365640152562,-5.273703460923174,-4.302663113657729
1.0,-26.680878359524417,-3.7027030936940317,-6.781776445966283
1.0,-18.460894121019173,-2.7244072083696276,-5.394057974642864
1.0,-22.474135679593243,-3.2381318353779145,-6.272746202589806
1.0,-24.764561341762075,-2.7103952475309785,-5.601913303747228
1.0,-20.100554887523188,-2.940423211425519,-4.7389084928575045
1.0,-24.90380809069009,-3.134975316496509,-4.774469625118472
1.0,-68.4968622217235,-3.304182815703055,-6.3956435639681875
1.0,-46.11828277904818,-5.8886770822555885,-4.102995874473688
